"BehaviorSpace results (NetLogo 5.3.1)"
"Paleoscape_v4.2.nlogo"
"experiment4"
"04/13/2017 16:45:54:155 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","299","0","199"
"[run number]","walk-speed","map-zone","nragents","max_kcal_to_harvest","days_of_foresight","plots?","vision-camp","display-mode","global-knowledge?","discount_rate","daily-time-budget","nrcamps","spatial-foresight","vision-forager","camp-move-threshold","hunter-percent","forager-movement","[step]","kcal-avg","sum [times-harvested * kcal_return] of patches with [vt = 1]","sum [times-harvested * kcal_return] of patches with [vt = 2]","sum [times-harvested * kcal_return] of patches with [vt = 3]","sum [times-harvested * kcal_return] of patches with [vt = 4]","sum [times-harvested * kcal_return] of patches with [vt = 5]","sum [times-harvested * kcal_return] of patches with [vt = 6]","sum [times-harvested * kcal_return] of patches with [vt = 7]","sum [times-harvested * kcal_return] of patches with [vt = 8]","sum [times-harvested * kcal_return] of patches with [vt = 9]","sum [times-harvested * kcal_return] of patches with [vt = 10]","sum [times-harvested * kcal_return] of patches with [vt = 11]","sum [times-harvested * kcal_return] of patches with [vt >= 12]","timer","tideday","sum [time-foraged-here] of patches with [vt = 1]","sum [time-foraged-here] of patches with [vt = 2]","sum [time-foraged-here] of patches with [vt = 3]","sum [time-foraged-here] of patches with [vt = 4]","sum [time-foraged-here] of patches with [vt = 5]","sum [time-foraged-here] of patches with [vt = 6]","sum [time-foraged-here] of patches with [vt = 8]","sum [time-foraged-here] of patches with [vt = 9]","sum [time-foraged-here] of patches with [vt = 10]","sum [time-foraged-here] of patches with [vt = 11]","sum [time-foraged-here] of patches with [vt = 12]","sum [time-foraged-here] of patches with [vt > 12]"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.341","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","1","8014.115604703549","0","52200","387600","0","305500","2000054","0","44400","8892","0","0","14300","7.087","1","0","45","323","0","3055","1957","444","19","0","0","10","3"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","2","9458.25239668475","0","156600","777600","0","414700","5188694","0","45800","14040","0","0","23100","8.756","2","0","135","648","0","4147","5077","458","30","0","0","18","3"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","3","10165.233518822462","0","261000","1167600","0","546100","8193374","0","47500","23868","0","0","33000","10.488","3","0","225","973","0","5461","8017","475","51","0","0","25","5"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","4","10002.893682957505","0","365400","1441200","0","748300","10760638","0","48000","80496","0","0","37400","12.126","4","0","315","1201","0","7483","10529","480","172","0","0","26","8"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","5","9826.652611483441","0","469800","1650000","0","965200","13286000","0","54800","103428","0","0","48400","13.835","5","0","405","1375","0","9652","13000","548","221","0","0","26","18"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","6","9502.906242946818","0","574200","1795200","0","1206400","15652952","0","55200","140400","0","0","57200","15.483","6","0","495","1496","0","12064","15316","552","300","0","0","26","26"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","7","9485.099088150188","0","678600","1861200","0","1429200","18165028","0","58700","214344","0","0","60500","17.22","7","0","585","1551","0","14292","17774","587","458","0","0","26","29"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","8","9572.799469575462","0","783000","1861200","0","1679800","20069014","0","117600","292032","0","0","60500","18.95","8","0","675","1551","0","16798","19637","1176","624","0","0","26","29"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","9","9416.792522706968","0","887400","2050800","0","1905000","22369536","0","117600","351936","0","0","73700","20.667","9","0","765","1709","0","19050","21888","1176","752","0","0","27","40"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","10","8774.025145283975","0","994120","2118000","0","2096300","24716048","0","160900","415584","0","0","73700","24.83","10","0","857","1765","0","20963","24184","1609","888","0","0","27","40"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","11","8462.505506017562","0","1100840","2118000","0","2322400","26685442","0","167200","518076","0","0","172700","26.597","11","0","949","1765","0","23224","26111","1672","1107","0","0","99","58"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","12","8442.663995672376","0","1205240","2208000","0","2507000","28780542","0","196000","613548","0","0","255200","28.368","12","0","1039","1840","0","25070","28161","1960","1311","0","0","114","118"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","13","8825.063009263677","0","1309640","2382000","0","2719200","30881774","0","197700","697788","0","0","266200","30.125","13","0","1129","1985","0","27192","30217","1977","1491","0","0","114","128"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","14","8907.12866670394","0","1430280","2448000","0","2924400","32749990","0","197700","731484","0","0","365200","31.838","14","0","1233","2040","0","29244","32045","1977","1563","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","15","8900.907841495895","0","1546280","2487600","0","3136500","34660108","0","210400","818064","0","0","365200","33.682","0","0","1333","2073","0","31365","33914","2104","1748","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","16","8670.98125167828","0","1650680","2487600","0","3348300","36618260","0","214600","946296","0","0","365200","35.519","1","0","1423","2073","0","33483","35830","2146","2022","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","17","9284.37497142162","0","1755080","2487600","0","3576200","38042928","0","217900","1204164","0","0","365200","37.457","2","0","1513","2073","0","35762","37224","2179","2573","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","18","9537.762774042854","0","1859480","2496000","0","3781700","39505410","0","252300","1310400","0","0","365200","39.323","3","0","1603","2080","0","37817","38655","2523","2800","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","19","9388.389120116537","0","1958080","2497200","0","3989700","40877956","0","265900","1462032","0","0","365200","41.391","4","0","1688","2081","0","39897","39998","2659","3124","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","20","9269.051500276735","0","2065960","2508000","0","4183800","42064498","0","275300","1598220","0","0","365200","43.34","5","0","1781","2090","0","41838","41159","2753","3415","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","21","8880.443397386003","0","2162240","2508000","0","4320200","43362438","0","330100","1735812","0","0","365200","45.46","6","0","1864","2090","0","43202","42429","3301","3709","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","22","8733.969163181222","0","2263160","2518800","0","4451300","44296546","0","369600","1890720","0","0","365200","47.543","7","0","1951","2099","0","44513","43343","3696","4040","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","23","8843.043882595588","0","2367560","2521200","0","4565700","45160136","0","393000","1999764","0","0","365200","49.622","8","0","2041","2101","0","45657","44188","3930","4273","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","24","8484.017614784563","0","2482400","2530800","0","4656400","45684422","0","416800","2103192","0","0","365200","51.823","9","0","2140","2109","0","46564","44701","4168","4494","0","0","117","215"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","25","8722.639847257215","0","2582160","2535600","0","4767400","46209730","0","426400","2142504","0","0","464200","56.843","10","0","2226","2113","0","47674","45215","4264","4578","0","0","192","230"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","26","9097.277969844172","0","2671480","2538000","0","4901800","46729928","0","443600","2204280","0","0","563200","58.888","11","0","2303","2115","0","49018","45724","4436","4710","0","0","202","310"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","27","8895.210660063784","0","2775880","2548800","0","4987900","47329842","0","450600","2232828","0","0","662200","60.949","12","0","2393","2124","0","49879","46311","4506","4771","0","0","207","395"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","28","9473.758613917682","0","2871000","2548800","0","5077900","47896030","0","472100","2313792","0","0","664400","62.989","13","0","2475","2124","0","50779","46865","4721","4944","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","29","9476.05689505761","0","2975400","2551200","0","5158100","48424404","0","487400","2410200","0","0","664400","65.063","14","0","2565","2126","0","51581","47382","4874","5150","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","30","9392.563903609731","0","3078640","2554800","0","5237300","48915986","0","496300","2485080","0","0","664400","67.141","0","0","2654","2129","0","52373","47863","4963","5310","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","31","9518.394430474606","0","3166800","2559600","0","5321100","49445382","0","527800","2543112","0","0","664400","69.276","1","0","2730","2133","0","53211","48381","5278","5434","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","32","9185.58206248152","0","3261920","2559600","0","5420500","49872578","0","548500","2587572","0","0","664400","71.42","2","0","2812","2133","0","54205","48799","5485","5529","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","33","8738.171457995082","0","3347760","2562000","0","5511300","50274224","0","575400","2636712","0","0","664400","73.614","3","0","2886","2135","0","55113","49192","5754","5634","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","34","8722.890862905888","0","3430120","2566800","0","5600200","50660540","0","611600","2693340","0","0","664400","75.779","4","0","2957","2139","0","56002","49570","6116","5755","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","35","8416.733824160587","0","3519440","2566800","0","5681600","50915018","0","625200","2721420","0","0","664400","77.975","5","0","3034","2139","0","56816","49819","6252","5815","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","36","8678.12394406509","0","3608760","2566800","0","5760200","51247168","0","630600","2765412","0","0","664400","80.118","6","0","3111","2139","0","57602","50144","6306","5909","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","37","8380.598083036082","0","3698080","2572800","0","5847500","51554790","0","636900","2795364","0","0","664400","82.269","7","0","3188","2144","0","58475","50445","6369","5973","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","38","8107.026414547962","0","3792040","2576400","0","5918000","51926798","0","652100","2824848","0","0","664400","84.484","8","0","3269","2147","0","59180","50809","6521","6036","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","39","8330.755703522453","0","3880200","2577600","0","5997600","52190474","0","662000","2848716","0","0","664400","86.693","9","0","3345","2148","0","59976","51067","6620","6087","0","0","207","397"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","40","8837.270351855","0","3963720","2577600","0","6084000","52379544","0","678900","2867436","0","0","763400","91.758","10","0","3417","2148","0","60840","51252","6789","6127","0","0","282","412"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","41","8874.19535443127","0","4055360","2580000","0","6146900","52664682","0","687000","2875392","0","0","861300","93.92","11","0","3496","2150","0","61469","51531","6870","6144","0","0","292","491"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","42","9022.701969751444","0","4142360","2580000","0","6220400","52938578","0","699000","2899728","0","0","960300","96.088","12","0","3571","2150","0","62204","51799","6990","6196","0","0","297","576"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","43","8542.868811775585","0","4228200","2580000","0","6281900","53261530","0","709900","3038724","0","0","960300","98.247","13","0","3645","2150","0","62819","52115","7099","6493","0","0","297","576"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","44","8999.897214836225","0","4307080","2588400","0","6338700","53598790","0","737900","3217032","0","0","966900","100.494","14","0","3713","2157","0","63387","52445","7379","6874","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","45","8723.786344927381","0","4398720","2588400","0","6388000","53896192","0","745300","3259152","0","0","966900","102.693","0","0","3792","2157","0","63880","52736","7453","6964","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","46","9024.111565506437","0","4492680","2588400","0","6433300","54151692","0","752500","3311568","0","0","966900","104.851","1","0","3873","2157","0","64333","52986","7525","7076","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","47","8421.761110066327","0","4585480","2590800","0","6492600","54318278","0","764800","3346668","0","0","966900","107.097","2","0","3953","2159","0","64926","53149","7648","7151","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","48","8461.651603638196","0","4663200","2590800","0","6561300","54597284","0","779400","3380832","0","0","966900","109.439","3","0","4020","2159","0","65613","53422","7794","7224","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","49","8196.2359398995","0","4740920","2590800","0","6647000","54815992","0","793600","3418272","0","0","966900","111.683","4","0","4087","2159","0","66470","53636","7936","7304","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","50","8339.337028405658","0","4827920","2602800","0","6686800","55026524","0","800000","3459456","0","0","966900","113.916","5","0","4162","2169","0","66868","53842","8000","7392","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","51","8263.341400196816","0","4909120","2616000","0","6753300","55278958","0","807300","3493620","0","0","966900","116.127","6","0","4232","2180","0","67533","54089","8073","7465","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","52","9116.524095558696","0","4992640","2617200","0","6818600","55557964","0","816500","3514212","0","0","966900","118.349","7","0","4304","2181","0","68186","54362","8165","7509","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","53","8669.780528907275","0","5080800","2617200","0","6860900","55743968","0","825700","3526848","0","0","966900","120.595","8","0","4380","2181","0","68609","54544","8257","7536","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","54","8795.200874432197","0","5172440","2617200","0","6897700","55942236","0","837700","3546036","0","0","966900","122.834","9","0","4459","2181","0","68977","54738","8377","7577","0","0","297","582"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","55","8609.964714315225","0","5261760","2619600","0","6934400","56135394","0","847700","3557268","0","0","1065900","127.969","10","0","4536","2183","0","69344","54927","8477","7601","0","0","372","597"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","56","8705.259688846632","0","5351080","2622000","0","6975300","56310156","0","860600","3564756","0","0","1164900","130.243","11","0","4613","2185","0","69753","55098","8606","7617","0","0","382","677"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","57","8783.178752557124","0","5438080","2626800","0","7021000","56476742","0","869500","3590028","0","0","1221000","132.464","12","0","4688","2189","0","70210","55261","8695","7671","0","0","387","723"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","58","9090.69702324588","0","5525080","2626800","0","7066900","56646394","0","887000","3613428","0","0","1224300","134.695","13","0","4763","2189","0","70669","55427","8870","7721","0","0","387","726"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","59","8730.124861854707","0","5609760","2626800","0","7117700","56859992","0","908800","3631212","0","0","1226500","136.947","14","0","4836","2189","0","71177","55636","9088","7759","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","60","8992.040801494153","0","5695600","2631600","0","7164100","57072568","0","916100","3648528","0","0","1226500","139.156","0","0","4910","2193","0","71641","55844","9161","7796","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","61","9418.122971710154","0","5781440","2631600","0","7208700","57275946","0","922100","3664908","0","0","1226500","141.416","1","0","4984","2193","0","72087","56043","9221","7831","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","62","9382.288056656078","0","5849880","2635200","0","7276900","57537578","0","936000","3763188","0","0","1226500","143.713","2","0","5043","2196","0","72769","56299","9360","8041","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","63","9222.014551527585","0","5929920","2637600","0","7317200","57738912","0","951800","3790332","0","0","1226500","146.01","3","0","5112","2198","0","73172","56496","9518","8099","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","64","9453.036917320333","0","6014600","2637600","0","7353800","57929004","0","962700","3809988","0","0","1226500","148.328","4","0","5185","2198","0","73538","56682","9627","8141","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","65","9336.430049854174","0","6095800","2641200","0","7396700","58107854","0","973800","3828708","0","0","1226500","150.578","5","0","5255","2201","0","73967","56857","9738","8181","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","66","9192.8418388414","0","6175840","2649600","0","7445100","58261154","0","979900","3842280","0","0","1226500","152.903","6","0","5324","2208","0","74451","57007","9799","8210","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","67","8501.799387203331","0","6251240","2649600","0","7486800","58445114","0","989300","3859596","0","0","1226500","155.207","7","0","5389","2208","0","74868","57187","9893","8247","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","68","8639.947285233968","0","6326640","2649600","0","7526800","58698570","0","998200","3885336","0","0","1226500","157.512","8","0","5454","2208","0","75268","57435","9982","8302","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","69","8752.96599271964","0","6404360","2652000","0","7568300","58872310","0","1005100","3907800","0","0","1226500","159.839","9","0","5521","2210","0","75683","57605","10051","8350","0","0","387","728"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","70","9312.67838061976","0","6486720","2652000","0","7609300","58996994","0","1013600","3923712","0","0","1325500","165.116","10","0","5592","2210","0","76093","57727","10136","8384","0","0","457","748"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","71","9117.72608212774","0","6562120","2652000","0","7661300","59202416","0","1020400","3941496","0","0","1424500","167.334","11","0","5657","2210","0","76613","57928","10204","8422","0","0","477","818"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","72","9148.494643474034","0","6641000","2652000","0","7704000","59340386","0","1047100","3963492","0","0","1498200","169.593","12","0","5725","2210","0","77040","58063","10471","8469","0","0","477","885"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","73","9807.34151036834","0","6718720","2652000","0","7745800","59540698","0","1070800","3976128","0","0","1501500","171.897","13","0","5792","2210","0","77458","58259","10708","8496","0","0","477","888"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","74","10300.480354972602","0","6789480","2652000","0","7797600","59781890","0","1086000","4088916","0","0","1508100","174.204","14","0","5853","2210","0","77976","58495","10860","8737","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","75","9802.104942215039","0","6854440","2652000","0","7851700","59963806","0","1095200","4223700","0","0","1508100","176.498","0","0","5909","2210","0","78517","58673","10952","9025","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","76","9900.720623426227","0","6932160","2653200","0","7886800","60078270","0","1099900","4232592","0","0","1508100","178.808","1","0","5976","2211","0","78868","58785","10999","9044","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","77","9416.038545001291","0","7009880","2653200","0","7914000","60208064","0","1103300","4242420","0","0","1508100","181.154","2","0","6043","2211","0","79140","58912","11033","9065","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","78","9768.703889959728","0","7081800","2658000","0","7949500","60359320","0","1110200","4311216","0","0","1508100","183.478","3","0","6105","2215","0","79495","59060","11102","9212","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","79","9299.818649223216","0","7149080","2658000","0","7975500","60554522","0","1134100","4392180","0","0","1508100","185.816","4","0","6163","2215","0","79755","59251","11341","9385","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","80","8422.888370011697","0","7226800","2668800","0","8004600","60777318","0","1145900","4409028","0","0","1508100","188.132","5","0","6230","2224","0","80046","59469","11459","9421","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","81","8596.006507357732","0","7287120","2671200","0","8070900","60988872","0","1159900","4431024","0","0","1508100","190.504","6","0","6282","2226","0","80709","59676","11599","9468","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","82","8918.137127522414","0","7362520","2671200","0","8102800","61144216","0","1167700","4438044","0","0","1508100","192.775","7","0","6347","2226","0","81028","59828","11677","9483","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","83","9266.992528128194","0","7429800","2683200","0","8147500","61251526","0","1175600","4452552","0","0","1508100","195.144","8","0","6405","2236","0","81475","59933","11756","9514","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","84","9430.797132877055","0","7488960","2683200","0","8182300","61411980","0","1187700","4570488","0","0","1508100","197.458","9","0","6456","2236","0","81823","60090","11877","9766","0","0","477","894"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","85","9209.766904661476","0","7563200","2684400","0","8213200","61543818","0","1192400","4585464","0","0","1607100","202.896","10","0","6520","2237","0","82132","60219","11924","9798","0","0","552","909"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","86","9154.009091013077","0","7622360","2684400","0","8246000","61636820","0","1219400","4684212","0","0","1706100","205.282","11","0","6571","2237","4","82460","60310","12194","10009","0","0","557","994"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","87","9289.293100157505","0","7693120","2684400","0","8290700","61766614","0","1224400","4714164","0","0","1805100","207.602","12","0","6632","2237","4","82907","60437","12244","10073","0","0","567","1074"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","88","9378.493828642744","0","7762720","2684400","0","8327400","61899474","0","1228900","4787172","0","0","1807300","209.929","13","0","6692","2237","4","83274","60567","12289","10229","0","0","567","1076"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","89","9320.071329048857","0","7839280","2684400","0","8353900","61999630","0","1233000","4803084","0","0","1810600","212.222","14","0","6758","2237","4","83539","60665","12330","10263","0","0","567","1079"
"1","2","""full""","30","3000","1","false","50","""time-replenished""","true","0.1","5.9","20","true","10","1500","0.5","""local-patch-choice""","90","8662.73295370804","0","7896120","2684400","0","8405100","62135556","0","1260200","4811040","0","0","1810600","214.534","0","0","6807","2237","4","84051","60798","12602","10280","0","0","567","1079"
